feature,n_pairs,mean_delta_ai_minus_real,median_delta,std_delta,cohens_dz,direction_consistency_ai_gt_real,exact_signflip_p,q_fdr
synth_g_p4_d_mean,8,0.018374263774603605,0.004923956468701363,0.03904645141790187,0.4705744851932804,0.75,0.2578125,0.36309718586387435
qwt_LL2_quaternion_skewness,8,0.07908444479107857,0.05675692856311798,0.18094469793470908,0.43706417316308926,0.75,0.265625,0.3721516927083333
r_std,8,-0.008662504144012928,-0.015206199139356613,0.021239797662417216,-0.40784306337064624,0.375,0.296875,0.41164626288659795
synth_b_p2_d_mean,8,0.008997525903396308,0.0088441027328372,0.022028257730556,0.4084538147978718,0.625,0.296875,0.41164626288659795
qwt_LL1_quaternion_skewness,8,0.0700241532176733,0.06298603117465973,0.16726725817661203,0.4186363427069336,0.75,0.3046875,0.4203125
qwt_LL3_quaternion_skewness,8,0.0605048593133688,0.02077604830265045,0.18459874291624961,0.3277642001106106,0.625,0.3515625,0.4825015943877551
HL3_energy,8,-0.005841345526278019,-0.003377953078597784,0.016387213035251202,-0.3564575326940867,0.5,0.359375,0.4907201776649746
glcm_homogeneity_std,8,-0.003054115177710398,-0.002709980074831194,0.0092171949318803,-0.3313497436347873,0.5,0.375,0.509469696969697
qwt_LH3_magnitude_energy,8,-0.017225246876478195,-0.012794159352779388,0.04903753320184823,-0.3512665860571668,0.5,0.3828125,0.5174701633165829
glcm_entropy_std,8,0.017077896965833745,0.02365667108136439,0.05258779338711746,0.32475021037899937,0.75,0.390625,0.525390625
synth_r_p2_d_mean,8,0.008028345182538033,0.011266565416008234,0.02629468911762568,0.30532192818954174,0.75,0.3984375,0.5332322761194029
hsv_value_mean,8,0.008281577378511429,0.00516355037689209,0.024962429945001974,0.331761667303931,0.5,0.40625,0.5383312807881774
qwt_LL1_phase_gb_std,8,-0.0038074921467341483,0.00040142214857041836,0.011395754305691423,-0.33411497340132706,0.625,0.40625,0.5383312807881774
qwt_LL1_magnitude_std,8,-0.019798407331109047,-0.023120462894439697,0.0689608100840357,-0.2870965017229741,0.25,0.421875,0.5562959558823529
synth_b_p8_d_mean,8,0.0057441407116129994,0.011081453878432512,0.021823414714190695,0.26320998738469037,0.625,0.4296875,0.5638338414634146
intensity_p50,8,0.009749757125973701,0.005292147397994995,0.031196018225094733,0.3125321012324192,0.5,0.4375,0.5712985436893204
synth_r_p8_y_mean,8,0.010820343275554478,0.008959159255027771,0.04125536847694065,0.2622772180935051,0.75,0.4609375,0.598996074879227
hsv_saturation_mean,8,0.008353390730917454,0.012564055621623993,0.03138478602804443,0.2661605124041035,0.625,0.4765625,0.6133747009569378
synth_g_p8_y_mean,8,0.009826237801462412,0.010256791487336159,0.03852542664777016,0.25505850697778454,0.75,0.4765625,0.6133747009569378
intensity_p99,8,0.00985988974571228,-0.003760784864425659,0.03697615411293122,0.26665536160409126,0.5,0.484375,0.6204613095238095
qwt_LH3_magnitude_std,8,-0.019572462886571884,-0.004512995481491089,0.07360898394668348,-0.26589774558970447,0.5,0.5078125,0.6443469929245284
qwt_LL2_phase_gb_std,8,-0.0032506290008313954,0.0008087258320301771,0.011507429277230382,-0.28248090190424874,0.625,0.5078125,0.6443469929245284
synth_r_fft_highfreq_ratio,8,0.004846489056944847,0.0032277852296829224,0.016822386565650667,0.28809759174365945,0.5,0.515625,0.6511883802816901
synth_g_fft_highfreq_ratio,8,0.004816347733139992,0.0015735775232315063,0.016699222314863975,0.2884174868941628,0.5,0.5234375,0.6579658294392523
g_entropy,8,-0.07475054264068604,-0.1318528652191162,0.3580659732739493,-0.20876192718679765,0.375,0.5390625,0.6713324652777778
hsv_saturation_std,8,-0.005381769267842174,0.005495406687259674,0.0220846534913561,-0.24368819143794082,0.625,0.5390625,0.6713324652777778
r_entropy,8,-0.07626098394393921,-0.14437150955200195,0.36111740643705204,-0.21118058167387896,0.375,0.578125,0.716661866359447
qwt_LL2_magnitude_std,8,-0.02760300785303116,-0.038379669189453125,0.1453579962035488,-0.18989672789915119,0.25,0.5859375,0.723014621559633
b_std,8,-0.004572800360620022,-0.0034165456891059875,0.023660849265698353,-0.19326442213759884,0.5,0.59375,0.7259943181818181
qwt_LL3_phase_gb_std,8,-0.0027244541561231017,0.001181465107947588,0.011356309354953829,-0.23990665197356967,0.75,0.59375,0.7259943181818181
intensity_mean,8,0.004319392144680023,0.007017567753791809,0.024068976073224932,0.179458907248034,0.625,0.6015625,0.732218608597285
r_mean,8,0.004029527306556702,0.006416991353034973,0.02122275209266004,0.18986827386775756,0.625,0.609375,0.7383868243243243
qwt_LL1_magnitude_entropy,8,-0.0688813328742981,-0.07273030281066895,0.3745581012399316,-0.18390026179189384,0.25,0.6171875,0.7444997197309418
intensity_entropy,8,-0.06569772958755493,-0.15027713775634766,0.37671173693036836,-0.17439788343971493,0.375,0.625,0.7472222222222222
qwt_LL1_phase_gb_circular_coherence,8,0.00038154423236846924,-3.3974647521972656e-06,0.001497084412612092,0.2548581958065786,0.375,0.625,0.7472222222222222
qwt_LL1_phase_rg_std,8,-0.001607291225809604,0.0010968807619065046,0.009402061377279749,-0.17095093951350415,0.5,0.640625,0.7583899456521739
qwt_LL1_magnitude_mean,8,0.014546871185302734,0.021241426467895508,0.08766279309251815,0.1659412240030974,0.625,0.6484375,0.7583899456521739
qwt_LL2_magnitude_mean,8,0.02935326099395752,0.043311119079589844,0.17530988710391432,0.1674364263126727,0.625,0.6484375,0.7583899456521739
qwt_LL3_magnitude_mean,8,0.05933862924575806,0.08891105651855469,0.35055232829362126,0.16927181609262126,0.625,0.6484375,0.7583899456521739
rgb_corr_gb,8,0.02949709076643297,0.0008486401755667394,0.09567090638985966,0.3083182952843794,0.625,0.6484375,0.7583899456521739
synth_r_p8_d_mean,8,0.003387768112588674,0.005302362143993378,0.02051742234000904,0.16511665337134068,0.75,0.65625,0.7642045454545454
g_mean,8,0.004392523318529129,0.00403439998626709,0.026360904432593906,0.16663022051314746,0.625,0.6640625,0.7666644313304721
synth_b_fft_highfreq_ratio,8,0.0035648811608552933,0.0015504732728004456,0.018028193854438355,0.19773922943354952,0.5,0.6640625,0.7666644313304721
qwt_LL1_phase_rg_circular_coherence,8,0.00032698363065719604,3.790855407714844e-05,0.00113527372219903,0.2880218437751095,0.5,0.671875,0.7723691239316239
synth_b_p8_y_mean,8,0.006158100673928857,0.005542357452213764,0.0379898037734018,0.16209877552040405,0.625,0.6796875,0.7780252659574468
b_mean,8,0.004703141748905182,0.0022345036268234253,0.03337350793982733,0.14092440499167722,0.5,0.6953125,0.7858784138655462
qwt_LL2_phase_gb_circular_coherence,8,0.00033076852560043335,-1.9103288650512695e-05,0.0014858626233352162,0.22261043545060674,0.375,0.6953125,0.7858784138655462
qwt_LL3_quaternion_kurtosis,8,0.025536522269248962,0.0296362042427063,0.1816742154782091,0.1405621716985586,0.5,0.6953125,0.7858784138655462
synth_g_p2_d_mean,8,0.003986500843893737,0.00392879918217659,0.028478441188586563,0.13998311275167072,0.75,0.71875,0.8089696652719666
rgb_corr_rb,8,0.018514501068030015,-0.0025414411524227187,0.11747336338443469,0.15760595027351706,0.375,0.7265625,0.81435546875
ela_max,8,-0.003758169710636139,0.0,0.022924450888630182,-0.16393717471767555,0.375,0.75,0.8336776859504132
qwt_LL3_phase_gb_circular_coherence,8,0.0002756565809249878,-3.9458274841308594e-05,0.0014319096001836223,0.19250976520419913,0.25,0.75,0.8336776859504132
qwt_LL3_magnitude_std,8,-0.032589323818683624,-0.061448097229003906,0.31408853965193784,-0.10375839836371616,0.25,0.78125,0.8648405349794238
qwt_LL2_phase_rg_std,8,-0.0009309054003097117,0.0012333074118942022,0.00846477525314274,-0.10997402440945989,0.5,0.7890625,0.8699090676229508
synth_g_p8_d_mean,8,0.0022323092562146485,0.006200217641890049,0.02215583505544686,0.10075491402730273,0.625,0.796875,0.8749362244897959
intensity_p01,8,0.005769803537987173,0.018521567806601524,0.0605067082135384,0.09535808025821799,0.625,0.8046875,0.8763600708502024
qwt_LL2_phase_rg_circular_coherence,8,0.00026876479387283325,-1.0728836059570312e-06,0.0010562810300953841,0.25444440088880826,0.5,0.8046875,0.8763600708502024
qwt_LL1_phase_rb_circular_coherence,8,0.0009687840938568115,-6.848573684692383e-05,0.0039021777957066596,0.24826754304294094,0.375,0.8125,0.8777610441767069
qwt_LL1_quaternion_kurtosis,8,0.02595040202140808,0.0711965560913086,0.27010159677846307,0.09607644801408768,0.75,0.8125,0.8777610441767069
qwt_LL1_phase_rb_std,8,-0.0017999467090703547,0.0015647746622562408,0.017224549891074047,-0.10449891117347032,0.625,0.859375,0.9210034860557769
rgb_corr_rg,8,0.0008740667613252595,-0.0009069354713802658,0.023773792932097613,0.03676597856394885,0.375,0.859375,0.9210034860557769
LL3_entropy,8,-0.02814239263534546,-0.14962077140808105,0.40925588469013346,-0.06876478430274341,0.375,0.8671875,0.9230392156862746
qwt_LL2_phase_rb_circular_coherence,8,0.0008905678987503052,-0.0001455843448638916,0.003774469415414796,0.235945188776271,0.25,0.875,0.9230392156862746
qwt_LL3_phase_rb_circular_coherence,8,0.0007904991507530212,-0.0002060532569885254,0.0035251314294863383,0.22424671719777783,0.25,0.875,0.9230392156862746
qwt_LL3_phase_rg_circular_coherence,8,0.0002091825008392334,-2.7000904083251953e-05,0.0009155831570975944,0.22846914473868604,0.375,0.875,0.9230392156862746
qwt_LL3_phase_rg_std,8,-0.00042347441194579005,0.0011678508017212152,0.00740172266824875,-0.05721295310919616,0.625,0.890625,0.93585205078125
qwt_LL2_phase_rb_std,8,-0.0013052545837126672,0.0021039247512817383,0.01684660859352856,-0.07747877422723921,0.75,0.8984375,0.9367429748062015
qwt_LL2_quaternion_kurtosis,8,-0.012146055698394775,-9.363889694213867e-05,0.2526596306588825,-0.04807279923080886,0.5,0.8984375,0.9367429748062015
synth_b_p8_x_mean,8,0.007445439230650663,-0.004287365823984146,0.0764156139925264,0.09743348043213841,0.5,0.9140625,0.9493544884169884
qwt_LL3_phase_rb_std,8,-0.0008354767342098057,0.002872791141271591,0.01603943122081112,-0.05208892526848314,0.75,0.921875,0.9537860576923077
b_entropy,8,0.011642754077911377,-0.05071830749511719,0.34518384151501097,0.03372913988908449,0.5,0.9296875,0.9581836685823755
qwt_LL3_magnitude_energy,8,0.07019901275634766,0.5867195129394531,5.276972599527569,0.013302895065748941,0.5,0.96875,0.9908507604562737
qwt_LL3_magnitude_entropy,8,0.011034131050109863,-0.025116443634033203,0.4143210450328031,0.02663183823847581,0.5,0.96875,0.9908507604562737
synth_g_p8_x_mean,8,0.000990200787782669,-0.02126380428671837,0.07745644666330109,0.012783968674512237,0.375,0.9765625,0.9950580018939394
qwt_LL1_magnitude_energy,8,-0.004146158695220947,0.029056072235107422,0.329442519527216,-0.01258537817513997,0.5,0.984375,0.9992334905660377
LL3_energy,8,-0.005081653594970703,0.18476629257202148,1.6792689536266792,-0.0030261106084263456,0.5,0.9921875,0.9996196161048689
qwt_LL2_magnitude_entropy,8,-0.004891932010650635,0.01663494110107422,0.4158608595437645,-0.011763386475027992,0.625,0.9921875,0.9996196161048689
qwt_LL2_magnitude_energy,8,0.00357973575592041,0.1342453956604004,1.3142997885906065,0.0027236828210701843,0.5,1.0,1.0
synth_r_p8_x_mean,8,-0.0006879486609250307,-0.024297784082591534,0.07931005580233214,-0.008674166900596247,0.375,1.0,1.0
